Node,"['Kingdom', 'N', 'C']"
176853,"['E', 'Crepidula', 'Slipper']"
470921,"['E', 'Creolimax', '']"
151218,"['E', 'Crenomytilus', 'Gray']"
211756,"['E', 'Crepidula', 'Slipper']"
278781,"['E', 'Creteuchiloglanis', 'Catfish']"
211757,"['E', 'Crepidula', 'Slipper']"
161897,"['E', 'Crenicichla', 'Pike']"
211761,"['E', 'Crepidula', 'Spotted']"
338198,"['E', 'Creaseria', 'Yucatan']"
136493,"['E', 'Crepidula', 'Eastern']"
83939,"['E', 'Crescentia', 'Higuero']"
268025,"['E', 'Crepis', 'Smallflower']"
122533,"['E', 'Crepis', 'Pyrenean']"
1111465,"['E', 'Crenimugil', 'Blue-spot']"
197373,"['E', 'Cressa', 'Spreading']"
131627,"['E', 'Crioceris', 'Common']"
205937,"['E', 'Crinum', 'Asiatic']"
741571,"['E', 'Crinodes', 'Moth']"
10034,"['E', 'Cricetus', 'Black-bellied']"
37674,"['E', 'Crithopsis', '']"
104060,"['E', 'Crinia', 'Desert']"
184539,"['E', 'Crioceris', 'Twelve-spotted']"
107265,"['E', 'Cricetomys', ""Emin's""]"
5656,"['E', 'Crithidia', '']"
10085,"['E', 'Cricetomys', 'Northern']"
8374,"['E', 'Crinia', 'Quacking']"
10029,"['E', 'Cricetulus', 'Chinese']"
1799150,"['E', 'Cribrinopsis', 'Deep-sea']"
10030,"['E', 'Cricetulus', 'Long-tailed']"
796356,"['E', 'Crithidia', '']"
10032,"['E', 'Cricetulus', 'Gray']"
82223,"['E', 'Crinum', 'Natal']"
2865377,"['E', 'Crisularia', 'Marine']"
165446,"['E', 'Cristaria', 'Cockscomb']"
64100,"['E', 'Cribroheros', 'Pearl']"
446489,"['E', 'Crinia', 'Streambank']"
64101,"['E', 'Cribroheros', 'Emerald']"
326986,"['E', 'Crinia', 'Common']"
36483,"['E', 'Cricetidae', 'Hamster']"
231348,"['E', 'Crisularia', 'Bushy']"
112538,"['E', 'Crinum', 'White']"
202566,"['V', 'Cherry', 'CRLV']"
650137,"['V', 'Cherry', 'CRLV']"
48399,"['E', 'Crocodylus', 'American']"
8729,"['E', 'Crotalus', 'Eastern']"
167044,"['E', 'Crocidura', 'Asian']"
216432,"['B', 'Croceibacter', '']"
304459,"['E', 'Cromileptes', 'Humpback']"
210643,"['E', 'Crossarchus', ""Alexander's""]"
103947,"['E', 'Crotophaga', 'Smooth-billed']"
8730,"['E', 'Crotalus', 'Western']"
9096,"['E', 'Crossoptilon', 'Blue-eared']"
366907,"['E', 'Crossorhombus', 'Blue']"
8744,"['E', 'Crotalus', 'Mexican']"
61086,"['E', 'Crocidura', ""Beccari's""]"
61085,"['E', 'Crocidura', 'Mindanao']"
105808,"['E', 'Crossosoma', 'Ragged']"
86305,"['E', 'Crotaphytus', 'Great']"
61087,"['E', 'Crocidura', 'Thick-tailed']"
23043,"['E', 'Crossosoma', 'California']"
31149,"['E', 'Crotalus', 'Mojave']"
36309,"['E', 'Crotalus', 'Arizona']"
184607,"['B', 'Crocinitomix', '']"
314585,"['E', 'Crocidura', 'Canarian']"
43591,"['E', 'Crotaphytus', 'Collared']"
317981,"['E', 'Crocidura', 'Caspian']"
9678,"['E', 'Crocuta', 'Spotted']"
30408,"['E', 'Crossoptilon', 'White-eared']"
8746,"['E', 'Crotalus', 'Sidewinder']"
184540,"['E', 'Crotalus', 'Northeastern']"
31150,"['E', 'Crotalus', 'Central']"
184542,"['E', 'Crotalus', 'South']"
184544,"['E', 'Crotalus', 'Aruba']"
221569,"['E', 'Crotalus', 'Brazilian']"
221570,"['E', 'Crotalus', 'South']"
62277,"['E', 'Crocidura', 'Dsinezumi']"
8732,"['E', 'Crotalus', 'South']"
61088,"['E', 'Crocidura', 'Elongated']"
125865,"['E', 'Crotalus', 'Baja']"
61089,"['E', 'Crocidura', 'Bornean']"
61090,"['E', 'Crocidura', 'Southeast']"
35024,"['E', 'Crotalus', 'Timber']"
148965,"['E', 'Crocidura', ""Hildegarde's""]"
268754,"['E', 'Crocidura', ""Horsfield's""]"
190824,"['E', 'Crotaphopeltis', 'White-lipped']"
184240,"['E', 'Crocodylus', 'Orinoco']"
184234,"['E', 'Crocodylus', 'Australian']"
3829,"['E', 'Crotalaria', 'Sunn']"
1043697,"['E', 'Crotaphatrema', 'Mont']"
61091,"['E', 'Crocidura', 'Sulawesi']"
44709,"['E', 'Crotalus', 'Banded']"
125877,"['E', 'Crotalus', 'Banded']"
992932,"['E', 'Crotalus', 'Mottled']"
61092,"['E', 'Crocidura', 'Sumatran']"
167043,"['E', 'Crocidura', 'Ussuri']"
109474,"['E', 'Crocidura', 'Bicoloured']"
61093,"['E', 'Crocidura', 'Celebes']"
9097,"['E', 'Crossoptilon', 'Brown-eared']"
184236,"['E', 'Crocodylus', 'Philippine']"
61094,"['E', 'Crocidura', 'Mindoro']"
31151,"['E', 'Crotalus', 'Northern']"
8734,"['E', 'Crotalus', 'Black-tailed']"
184237,"['E', 'Crocodylus', ""Morelet's""]"
2782198,"['E', 'Crotalus', 'Tamaulipan']"
384067,"['E', 'Crotalus', 'San']"
61095,"['E', 'Crocidura', 'Mossy']"
61096,"['E', 'Crocidura', 'Black-footed']"
8501,"['E', 'Crocodylus', 'Nile']"
8503,"['E', 'Crocodylus', 'Crocodile']"
58950,"['E', 'Crocus', 'Naked-flowering']"
128077,"['E', 'Crotalus', 'Grand']"
71111,"['E', 'Crossarchus', 'Long-nosed']"
8741,"['E', 'Crotalus', 'Southern']"
332626,"['E', 'Crotalus', 'Great']"
8740,"['E', 'Crotalus', 'Midget']"
268755,"['E', 'Crocidura', 'Amami']"
60567,"['E', 'Crossaster', 'Common']"
384069,"['E', 'Crotalus', 'Southwestern']"
3830,"['E', 'Crotalaria', 'Smooth']"
184238,"['E', 'Crocodylus', 'Mugger']"
8502,"['E', 'Crocodylus', 'Saltwater']"
61097,"['E', 'Crocidura', 'Paradox']"
125870,"['E', 'Crotalus', 'Mexican']"
992936,"['E', 'Crotalus', 'Mexican']"
61098,"['E', 'Crocidura', 'Temboan']"
155306,"['E', 'Crocidura', ""Kuroda's""]"
184239,"['E', 'Crocodylus', 'Cuban']"
36802,"['E', 'Crocidura', 'Greater']"
8736,"['E', 'Crotalus', 'Red']"
43989,"['B', 'Crocosphaera', '']"
290339,"['B', 'Cronobacter', '']"
82528,"['E', 'Crocus', 'Saffron']"
65694,"['E', 'Crocidura', 'Siberian']"
458323,"['E', 'Crocidura', ""Gueldenstaedt's""]"
183721,"['E', 'Crocidura', 'Korean']"
68455,"['E', 'Crocodylus', 'Siamese']"
28141,"['B', 'Cronobacter', '']"
33598,"['E', 'Crotophaga', 'Groove-billed']"
1043007,"['E', 'Crotalus', 'Central']"
58948,"['E', 'Crocosmia', '']"
8738,"['E', 'Crotalus', 'Mojave']"
52631,"['E', 'Crocidura', 'Lesser']"
1043006,"['E', 'Crotalus', 'Yucatan']"
88082,"['E', 'Crotalus', 'Tiger']"
186550,"['E', 'Crotaphopeltis', ""Tornier's""]"
693216,"['B', 'Cronobacter', '']"
693272,"['V', 'Cafeteria', 'CroV']"
184545,"['E', 'Crotalus', 'Uracoan']"
8739,"['E', 'Crotalus', 'Western']"
128079,"['E', 'Crotalus', 'Hopi']"
87752,"['E', 'Crocus', 'Dutch']"
8742,"['E', 'Crotalus', 'Prairie']"
167045,"['E', 'Crocidura', 'Lesser']"
263511,"['B', 'Crocosphaera', '']"
269632,"['E', 'Crocidura', 'Shrew']"
1053288,"['E', 'Crocosmia', 'Montbretia']"
12136,"['V', 'Cricket', 'CrPV']"
928300,"['V', 'Cricket', 'CrPV']"
31553,"['V', 'Cottontail', 'CRPV']"
31554,"['V', 'Cottontail', 'CRPV']"
12268,"['V', 'Carnation', 'CRSV']"
652597,"['V', 'Carnation', 'CRSV']"
29784,"['E', 'Crucianella', 'Narrow-leaved']"
318249,"['E', 'Cruziohyla', 'Splendid']"
29785,"['E', 'Cruciata', 'Slender']"
59289,"['E', 'Crucihimalaya', 'Rock-cress']"
349703,"['E', 'Crunomys', 'Mindanao']"
349704,"['E', 'Crunomys', 'Kitanglad']"
78192,"['E', 'Crucihimalaya', 'Rock-cress']"
12144,"['V', 'Cymbidium', 'CymRSV']"
136114,"['E', 'Cryptocarya', 'Red']"
659513,"['E', 'Cryptodendrum', 'Adhesive']"
43048,"['E', 'Cryptobranchus', 'Hellbender']"
427711,"['E', 'Cryophis', ""Hallberg's""]"
36192,"['E', 'Cryodraco', 'Long-fingered']"
1418174,"['E', 'Cryptops', 'Centipede']"
187623,"['E', 'Cryptopygus', 'Antarctic']"
585892,"['E', 'Cryptachaea', 'Cobweb']"
161940,"['E', 'Cryptoblepharus', ""Bouton's""]"
316436,"['E', 'Cryptoblepharus', 'Spiny-palmed']"
469378,"['B', 'Cryptobacterium', '']"
412659,"['E', 'Cryptopsaras', 'Triplewart']"
119679,"['E', 'Cryptocercus', 'Brown-hooded']"
2866,"['E', 'Crypthecodinium', 'Dinoflagellate']"
1577145,"['E', 'Cryptorchestia', 'Amphipod']"
407121,"['E', 'Cryptotympana', 'Korean']"
89835,"['E', 'Cryptocercus', 'Brown-hooded']"
152860,"['E', 'Cryptostylis', 'Bonnet']"
1514863,"['E', 'Cryphoeca', 'Spider']"
347678,"['E', 'Cryptococcus', 'Beech']"
94188,"['E', 'Cryptoprocta', 'Fossa']"
552467,"['E', 'Cryptococcus', 'Filobasidiella']"
143561,"['E', 'Cryptothylax', ""Greshoff's""]"
268770,"['E', 'Cryptotis', ""Goldman's""]"
294750,"['E', 'Cryptococcus', 'Filobasidiella']"
367775,"['E', 'Cryptococcus', 'Filobasidiella']"
63615,"['E', 'Cryptomys', 'Choma']"
237895,"['E', 'Cryptosporidium', '']"
353151,"['E', 'Cryptosporidium', '']"
1214277,"['E', 'Cryptasterina', 'Starfish']"
3369,"['E', 'Cryptomeria', 'Japanese']"
48117,"['E', 'Cryptotaenia', 'Japanese']"
1173517,"['E', 'Cryptoperla', 'Roach-like']"
161578,"['E', 'Cryptocercus', 'Brown-hooded']"
586810,"['E', 'Cryptocentrus', 'Pink-speckled']"
268771,"['E', 'Cryptotis', 'Big']"
257448,"['E', 'Cryptotis', 'Mexican']"
1109492,"['E', 'Cryphoeca', 'Spider']"
441375,"['E', 'Cryptosporidium', '']"
283643,"['E', 'Cryptococcus', '']"
5207,"['E', 'Cryptococcus', '']"
235443,"['E', 'Cryptococcus', '']"
292442,"['E', 'Cryptophis', 'Eastern']"
214684,"['E', 'Cryptococcus', '']"
178876,"['E', 'Cryptococcus', '']"
5116,"['E', 'Cryphonectria', 'Chestnut']"
46523,"['E', 'Cryptasterina', 'Starfish']"
353152,"['E', 'Cryptosporidium', '']"
183661,"['E', 'Cryptotis', 'North']"
394108,"['E', 'Cryptogemma', 'Atlantic']"
36984,"['E', 'Cryptocercus', 'Brown-hooded']"
5807,"['E', 'Cryptosporidium', '']"
174327,"['E', 'Cryptolithodes', 'Umbrella']"
61817,"['E', 'Cryptoheros', 'Blue-eye']"
3031,"['E', 'Cryptomonas', '']"
6655,"['E', 'Cryptochiton', 'Giant']"
57238,"['E', 'Crypturellus', 'Tataupa']"
136115,"['E', 'Cryptocarya', 'Three']"
174328,"['E', 'Cryptolithodes', 'Butterfly']"
2572248,"['E', 'Cryptosporiopsis', '']"
11097,"['V', 'Classical', 'CSFV']"
11098,"['V', 'Classical', 'CSFV']"
68626,"['V', 'Classical', 'CSFV']"
1908691,"['V', 'Classical', 'CSFV']"
10484,"['V', 'Campoletis', 'CsIV']"
654920,"['V', 'Campoletis', 'CsIV']"
10820,"['V', 'Chloris', 'CSMV']"
173082,"['V', 'Chum', 'CSRV']"
38062,"['V', 'Cassava', 'CsVMV']"
564343,"['E', 'Ctenophorus', 'Heath']"
254370,"['E', 'Ctenoplusia', 'Moth']"
63766,"['E', 'Ctenomys', 'Argentine']"
170736,"['E', 'Ctenomys', 'Southern']"
34838,"['E', 'Ctenomys', 'Bolivian']"
180905,"['E', 'Ctenophorus', 'Ring-tailed']"
180906,"['E', 'Ctenophorus', 'Black-shouldered']"
61866,"['E', 'Ctenomys', ""Conover's""]"
180907,"['E', 'Ctenophorus', 'Crested']"
77911,"['E', 'Ctenomys', 'Coyhaique']"
71023,"['E', 'Ctenophorus', 'Tawny']"
121841,"['E', 'Ctenarytaina', 'Blue-gum']"
88124,"['E', 'Ctenomys', 'Tuco-tuco']"
7515,"['E', 'Ctenocephalides', 'Cat']"
179999,"['E', 'Ctenophorus', 'Peninsula']"
189468,"['E', 'Ctenosaura', 'Yellowback']"
180908,"['E', 'Ctenophorus', 'Long-tailed']"
180909,"['E', 'Ctenophorus', 'Mallee']"
166743,"['E', 'Ctenogobiops', 'Sandy']"
61867,"['E', 'Ctenomys', 'Forest']"
180910,"['E', 'Ctenophorus', 'Bulldust']"
61868,"['E', 'Ctenomys', ""Goodfellow's""]"
10166,"['E', 'Ctenodactylus', 'Northern']"
61869,"['E', 'Ctenomys', ""Haig's""]"
51210,"['E', 'Ctenosaura', 'Spiny-tailed']"
7959,"['E', 'Ctenopharyngodon', 'Grass']"
180911,"['E', 'Ctenophorus', 'Military']"
112852,"['E', 'Ctenomys', 'Mottled']"
61871,"['E', 'Ctenomys', 'White-toothed']"
27553,"['E', 'Ctenolepisma', 'Four-lined']"
61872,"['E', 'Ctenomys', ""Lewis's""]"
180912,"['E', 'Ctenophorus', 'Spotted']"
180913,"['E', 'Ctenophorus', 'Lake']"
61874,"['E', 'Ctenomys', 'Mendoza']"
180000,"['E', 'Ctenophorus', ""McKenzie's""]"
189469,"['E', 'Ctenosaura', 'Black-chested']"
108848,"['E', 'Ctenomys', 'Maule']"
116115,"['E', 'Ctenophorus', 'Central']"
189471,"['E', 'Ctenosaura', 'Oaxaca']"
406443,"['E', 'Ctenus', 'Brazilian']"
61877,"['E', 'Ctenomys', 'Highland']"
95347,"['E', 'Ctenophorus', 'Ornate']"
51211,"['E', 'Ctenosaura', 'Guatemalan']"
88125,"['E', 'Ctenomys', ""Pearson's""]"
180001,"['E', 'Ctenophorus', 'Painted']"
33552,"['E', 'Ctenomys', ""Porteous'""]"
189470,"['E', 'Ctenosaura', 'Spiny-tailed']"
180002,"['E', 'Ctenophorus', 'Western']"
220778,"['E', 'Ctenotus', 'Robust']"
180004,"['E', 'Ctenophorus', 'Rusty']"
180005,"['E', 'Ctenophorus', 'Saltpan']"
180006,"['E', 'Ctenophorus', 'Lozenge-marked']"
51212,"['E', 'Ctenosaura', 'Black']"
43321,"['E', 'Ctenomys', 'Social']"
175436,"['E', 'Ctenochaetus', 'Striated']"
61878,"['E', 'Ctenomys', ""Steinbach's""]"
55520,"['E', 'Ctenomys', 'Talas']"
112857,"['E', 'Ctenomys', 'Robust']"
112858,"['E', 'Ctenomys', 'Tucuman']"
92481,"['E', 'Ctenodactylus', ""Val's""]"
180008,"['E', 'Ctenophorus', 'Red']"
134352,"['E', 'Ctenucha', 'Virginia']"
1006002,"['E', 'Ctenoptilum', 'Tawny']"
46839,"['V', 'Colorado', 'CTFV']"
648168,"['V', 'Colorado', 'CTFV']"
31712,"['V', 'Citrus', 'CTV']"
1104540,"['E', 'Cubaia', 'Jellyfish']"
60141,"['E', 'Cubanola', '']"
96829,"['E', 'Cubaris', 'Isopod']"
215401,"['E', 'Cubiceps', 'Bigeye']"
56382,"['E', 'Cucullia', 'Brown-hooded']"
40245,"['E', 'Cucumaria', 'Sea']"
131071,"['E', 'Cucumis', '']"
36326,"['E', 'Cucumaria', 'Orange-footed']"
3661,"['E', 'Cucurbita', 'Pumpkin']"
3657,"['E', 'Cucumis', 'Oriental']"
3656,"['E', 'Cucumis', 'Muskmelon']"
28833,"['E', 'Cucumaria', 'Orange']"
3658,"['E', 'Cucumis', 'Netted']"
3662,"['E', 'Cucurbita', 'Winter']"
3663,"['E', 'Cucurbita', 'Vegetable']"
3665,"['E', 'Cucurbita', 'Zucchini']"
3659,"['E', 'Cucumis', 'Cucumber']"
61887,"['E', 'Cucumis', 'Wild']"
194366,"['E', 'Culter', 'Topmouth']"
162997,"['E', 'Culex', 'Common']"
198116,"['E', 'Culicoides', 'Biting']"
69822,"['E', 'Culex', 'Mosquito']"
375138,"['E', 'Culicoides', 'Biting']"
88398,"['E', 'Culicoides', 'Biting']"
429560,"['E', 'Cullen', 'Malaysian']"
289309,"['E', 'Culicoides', 'Biting']"
309026,"['E', 'Culicoides', 'Biting']"
177095,"['E', 'Culicoides', 'Biting']"
88399,"['E', 'Culicoides', 'Biting']"
304239,"['E', 'Culicoides', 'Biting']"
31170,"['E', 'Culcita', 'Cushion']"
144565,"['E', 'Culicoides', 'Biting']"
289301,"['E', 'Culicoides', 'Biting']"
469749,"['E', 'Culicoides', 'Biting']"
42434,"['E', 'Culex', 'Mosquito']"
7175,"['E', 'Culex', 'House']"
233155,"['E', 'Culex', 'London']"
38569,"['E', 'Culex', 'Northern']"
41821,"['E', 'Culicoides', 'Biting']"
1833972,"['E', 'Culex', 'Hybrid']"
7176,"['E', 'Culex', 'Southern']"
162998,"['E', 'Culex', 'Saltmarsh']"
179676,"['E', 'Culicoides', 'Biting']"
7177,"['E', 'Culex', 'Encephalitis']"
561267,"['E', 'Culex', 'Mosquito']"
42433,"['E', 'Culex', 'Mosquito']"
7178,"['E', 'Culex', 'Mosquito']"
46212,"['E', 'Culicoides', 'Biting']"
52365,"['E', 'Cumberlandia', 'Spectacle']"
76406,"['E', 'Cunninghamella', '']"
4853,"['E', 'Cunninghamella', '']"
28977,"['E', 'Cunninghamia', 'China']"
108852,"['E', 'Cuniculus', 'Lowland']"
143288,"['E', 'Cuniculus', 'Mountain']"
68730,"['E', 'Cuon', 'Dhole']"
596724,"['E', 'Cupido', 'Short-tailed']"
13467,"['E', 'Cupaniopsis', 'Carrotwood']"
36775,"['E', 'Cuphea', 'Cigar']"
3930,"['E', 'Cuphea', 'Cigar']"
266264,"['B', 'Cupriavidus', '']"
596548,"['E', 'Cupido', 'Small']"
106590,"['B', 'Cupriavidus', 'Alcaligenes']"
381666,"['B', 'Cupriavidus', '']"
1042878,"['B', 'Cupriavidus', '']"
884,"['B', 'Cupidesulfovibrio', '']"
264198,"['B', 'Cupriavidus', '']"
6928,"['E', 'Cupiennius', 'American']"
13469,"['E', 'Cupressus', 'Italian']"
977880,"['B', 'Cupriavidus', '']"
857185,"['E', 'Cuphea', 'Blue']"
35942,"['E', 'Cuphea', ""Wright's""]"
393999,"['B', 'Cupriavidus', '']"
76231,"['E', 'Curetis', 'Angled']"
124389,"['E', 'Curetis', 'Bright']"
238722,"['E', 'Curculio', 'Camellia']"
95742,"['E', 'Curvularia', '']"
13025,"['E', 'Curculio', 'Pecan']"
84795,"['E', 'Curaeus', 'Austral']"
16911,"['E', 'Curtisia', 'Assegai']"
197013,"['E', 'Curculio', 'Acorn']"
272748,"['E', 'Curculio', 'Weevil']"
38902,"['E', 'Curvularia', '']"
90978,"['E', 'Curvularia', '']"
136217,"['E', 'Curcuma', 'Turmeric']"
238728,"['E', 'Curculio', 'Nut']"
272749,"['E', 'Curculio', 'Chestnut']"
238717,"['E', 'Curculio', 'Weevil']"
227177,"['E', 'Cursorius', ""Temminck's""]"
667019,"['B', 'Curvibacter', '']"
41803,"['E', 'Cuscuta', 'European']"
476139,"['E', 'Cuscuta', 'Tall']"
35886,"['E', 'Cuscuta', 'Common']"
81913,"['E', 'Cuscuta', 'Japanese']"
437280,"['E', 'Cuscuta', 'Peruvian']"
112407,"['E', 'Cuscuta', 'Five-angled']"
4129,"['E', 'Cuscuta', 'Southern']"
197374,"['E', 'Cuscuta', ""Kauna'oa""]"
1747,"['B', 'Cutibacterium', '']"
267747,"['B', 'Cutibacterium', '']"
553199,"['B', 'Cutibacterium', '']"
5554,"['E', 'Cutaneotrichosporon', 'Yeast']"
57679,"['E', 'Cutaneotrichosporon', 'Oleaginous']"
1895941,"['E', 'Cutaneotrichosporon', 'Yeast']"
74475,"['E', 'Cutleria', 'Brown']"
12165,"['V', 'Chrysanthemum', 'CVB']"
233262,"['V', 'Bovine', 'BCoV-ENT']"
11129,"['V', 'Bovine', 'BCoV']"
230235,"['V', 'Bovine', 'BCoV']"
11130,"['V', 'Bovine', 'BCoV']"
233261,"['V', 'Bovine', 'BCoV-LSU']"
233264,"['V', 'Bovine', 'BCoV-LUN']"
11131,"['V', 'Bovine', 'BCoV']"
11132,"['V', 'Bovine', 'BCoV']"
231432,"['V', 'Bovine', 'BCoV']"
231422,"['V', 'Bovine', 'BCoV']"
11133,"['V', 'Bovine', 'BCoV']"
11134,"['V', 'Bovine', 'BCoV']"
36391,"['V', 'Canine', 'CCoV']"
33732,"['V', 'Canine', 'CCoV']"
441619,"['V', 'Canine', 'CCoV']"
202496,"['V', 'Equine', 'ECoV']"
33733,"['V', 'Feline', 'FeCoV']"
11137,"['V', 'Human', 'HCoV-229E']"
928307,"['V', 'Human', 'HCoV-229E']"
290028,"['V', 'Human', 'HCoV-HKU1']"
443239,"['V', 'Human', 'HCoV-HKU1']"
443240,"['V', 'Human', 'HCoV-HKU1']"
443241,"['V', 'Human', 'HCoV-HKU1']"
277944,"['V', 'Human', 'HCoV-NL63']"
31631,"['V', 'Human', 'HCoV-OC43']"
11139,"['V', 'Murine', 'MHV-1']"
76344,"['V', 'Murine', 'MHV-2']"
11140,"['V', 'Murine', 'MHV-3']"
12760,"['V', 'Murine', 'MHV-4']"
11142,"['V', 'Murine', 'MHV-A59']"
231423,"['V', 'Murine', 'MHV-DVIM']"
33735,"['V', 'Murine', 'MHV']"
11143,"['V', 'Murine', 'MHV']"
11144,"['V', 'Murine', 'MHV-JHM']"
11145,"['V', 'Murine', 'MHV-S']"
230237,"['V', 'Porcine', 'HEV-67N']"
11150,"['V', 'Porcine', 'TGEV']"
230236,"['V', 'Porcine', 'HEV']"
33737,"['V', 'Porcine', 'TGEV']"
11151,"['V', 'Porcine', 'TGEV']"
33736,"['V', 'Porcine', 'PRCoV']"
11148,"['V', 'Porcine', 'PRCoV']"
33738,"['V', 'Porcine', 'TGEV']"
76583,"['V', 'Puffinosis', 'PV']"
231433,"['V', 'Rat', 'RCV-NJ']"
33740,"['V', 'Rat', 'RCV-SDAV']"
231429,"['V', 'Turkey', 'TCoV']"
11152,"['V', 'Turkey', 'TCoV']"
231430,"['V', 'Turkey', 'TCoV']"
231431,"['V', 'Turkey', 'TCoV']"
265872,"['V', 'Cowpox', 'CPV']"
265871,"['V', 'Cowpox', 'CPV']"
69159,"['V', 'Coxsackievirus', '']"
231417,"['V', 'Coxsackievirus', '']"
12070,"['V', 'Coxsackievirus', '']"
36404,"['V', 'Coxsackievirus', '']"
12068,"['V', 'Coxsackievirus', '']"
103902,"['V', 'Coxsackievirus', '']"
231473,"['V', 'Coxsackievirus', '']"
103903,"['V', 'Coxsackievirus', '']"
103904,"['V', 'Coxsackievirus', '']"
103905,"['V', 'Coxsackievirus', '']"
103906,"['V', 'Coxsackievirus', '']"
103907,"['V', 'Coxsackievirus', '']"
231474,"['V', 'Coxsackievirus', '']"
755178,"['B', 'Cyanobacterium', '']"
114432,"['E', 'Cyanoramphus', 'Yellow-fronted']"
413414,"['E', 'Cyanoplax', 'Chiton']"
335540,"['E', 'Cyamus', 'Whale']"
98737,"['E', 'Cyathophorum', 'Moss']"
2771,"['E', 'Cyanidium', 'Red']"
62185,"['E', 'Cyanerpes', 'Purple']"
54579,"['E', 'Cyanocorax', 'Plush-crested']"
137542,"['E', 'Cyanoramphus', 'Norfolk']"
125286,"['E', 'Cyanoptila', 'Blue-and-white']"
156570,"['E', 'Cyanistes', 'Azure']"
27804,"['E', 'Cyanea', ""Lion's""]"
28727,"['E', 'Cyanocitta', 'Blue']"
156563,"['E', 'Cyanistes', 'Eurasian']"
8865,"['E', 'Cyanochen', 'Blue-winged']"
413415,"['E', 'Cyanoplax', ""Gould's""]"
335539,"['E', 'Cyamus', 'Whale']"
114433,"['E', 'Cyanoramphus', ""Forbes'""]"
27741,"['E', 'Cyathopharynx', 'Featherfin']"
292564,"['B', 'Cyanobium', '']"
335538,"['E', 'Cyamus', 'Whale']"
244424,"['E', 'Cyanoplax', 'Chiton']"
280699,"['E', 'Cyanidioschyzon', 'Unicellular']"
114434,"['E', 'Cyanoramphus', ""Malherbe's""]"
125272,"['E', 'Cyanolanius', 'Madagascar']"
45157,"['E', 'Cyanidioschyzon', 'Red']"
135523,"['E', 'Cyanea', 'Jellyfish']"
335537,"['E', 'Cyamus', 'Whale']"
395961,"['B', 'Cyanothece', '']"
2762,"['E', 'Cyanophora', '']"
138966,"['E', 'Cyanocompsa', 'Blue']"
292563,"['B', 'Cyanobacterium', '']"
51902,"['E', 'Cyanopsitta', ""Spix's""]"
114083,"['E', 'Cyanocitta', ""Steller's""]"
3832,"['E', 'Cyamopsis', 'Guar']"
114440,"['E', 'Cyanoramphus', 'Antipodes']"
54577,"['E', 'Cyanolyca', 'White-collared']"
114085,"['E', 'Cyanocorax', 'Green']"
398587,"['E', 'Cybister', 'Predaceous']"
36022,"['E', 'Cyberlindnera', 'Yeast']"
4903,"['E', 'Cyberlindnera', 'Torula']"
983966,"['E', 'Cyberlindnera', 'Torula']"
1004253,"['E', 'Cyberlindnera', 'Yeast']"
907340,"['E', 'Cyberlindnera', 'Yeast']"
48441,"['E', 'Cyclothone', 'Bent-tooth']"
1973307,"['E', 'Cyclocybe', 'Black']"
46098,"['E', 'Cycloloma', 'Winged']"
171010,"['E', 'Cycas', 'Fork-leafed']"
118677,"['E', 'Cyclura', 'Turks']"
3397,"['E', 'Cycas', 'Queen']"
118678,"['E', 'Cyclura', 'Jamaican']"
57098,"['E', 'Cyclura', 'Hispaniolan']"
118679,"['E', 'Cyclura', 'Northern']"
84074,"['E', 'Cyclopes', 'Silky']"
163266,"['E', 'Cycnoches', 'Swan']"
154813,"['E', 'Cycleptus', 'Blue']"
34943,"['E', 'Cyclarhis', 'Rufous-browed']"
48034,"['E', 'Cyclospermum', 'Fir-leaved']"
295928,"['E', 'Cychramus', 'Sap']"
8103,"['E', 'Cyclopterus', 'Lumpsucker']"
171012,"['E', 'Cycas', 'Cycad']"
179182,"['E', 'Cycas', 'Cycad']"
880070,"['B', 'Cyclobacterium', '']"
171013,"['E', 'Cycas', 'Royal']"
1178083,"['E', 'Cyclophora', 'Dwarf']"
51214,"['E', 'Cyclura', 'Cuban']"
123604,"['E', 'Cycas', 'Dukou']"
198836,"['E', 'Cyclanthera', 'Achocha']"
118683,"['E', 'Cyclura', 'Anegada']"
214108,"['E', 'Cyclophora', 'Sweetfern']"
2202230,"['E', 'Cyclonaias', 'Pimpleback']"
310442,"['E', 'Cyclophora', ""Maiden's""]"
3396,"['E', 'Cycas', 'Sago']"
51215,"['E', 'Cyclura', ""Ricord's""]"
118684,"['E', 'Cyclura', 'San']"
58031,"['E', 'Cycas', 'Cycad']"
161944,"['E', 'Cyclodomorphus', 'Tasmanian']"
171014,"['E', 'Cycas', 'Cycad']"
120566,"['E', 'Cyclina', 'Venus']"
385025,"['B', 'Cycloclasticus', '']"
54799,"['E', 'Cycas', 'Prince']"
216820,"['E', 'Cyclophora', 'Marine']"
179184,"['E', 'Cycas', 'Madagascar']"
171015,"['E', 'Cycas', 'Cycad']"
214110,"['E', 'Cycnia', 'Delicate']"
228089,"['E', 'Cyclonaias', 'Purple']"
171016,"['E', 'Cycas', ""Wade's""]"
2735276,"['E', 'Cydia', 'Nut']"
36610,"['E', 'Cydonia', 'Quince']"
82600,"['E', 'Cydia', 'Codling']"
259548,"['E', 'Cyerce', 'Black']"
8868,"['E', 'Cygnus', 'Black']"
48397,"['E', 'Cygnus', 'Trumpeter']"
541010,"['E', 'Cygnus', ""Bewick's""]"
110926,"['E', 'Cygnus', 'Tundra']"
